일시,자치구,승차총승객수,하차총승객수
20240701,용산구,111931,114125
20240701,은평구,178216,173615
20240701,종로구,258179,257346
20240701,중구,301987,305484
20240701,중랑구,100413,98270
20240702,강남구,628511,647827
20240702,강동구,161845,158440
20240702,강북구,79610,77584
20240702,강서구,247077,238941
20240702,관악구,81363,78826
20240702,광진구,126210,124032
20240702,구로구,205218,203846
20240702,금천구,99733,103846
20240702,노원구,201060,197496
20240702,도봉구,62299,61299
20240702,동대문구,95831,93379
20240702,동작구,194858,192638
20240702,마포구,293966,301380
20240702,서대문구,36608,35326
20240702,서초구,160783,160599
20240702,성동구,173887,177621
20240702,성북구,111875,108194
20240702,송파구,249838,245936
20240702,양천구,75239,75832
20240702,영등포구,323243,329017
20240702,용산구,106257,108563
20240702,은평구,170986,167297
20240702,종로구,239391,237500
20240702,중구,290873,294387
20240702,중랑구,94129,92370
20240703,강남구,659333,681717
20240703,강동구,173186,169736
20240703,강북구,88147,85736
20240703,강서구,263193,254692
20240703,관악구,88220,85049
20240703,광진구,138516,135933
20240703,구로구,221596,219994
20240703,금천구,102753,107205
20240703,노원구,220966,216215
20240703,도봉구,70363,69100
20240703,동대문구,107657,104786
20240703,동작구,211874,209481
20240703,마포구,326075,336123
20240703,서대문구,39507,37831
20240703,서초구,173582,173640
20240703,성동구,189347,193554
20240703,성북구,121825,115446
20240703,송파구,276295,272798
20240703,양천구,81007,81559
20240703,영등포구,344925,351284
20240703,용산구,116210,118296
20240703,은평구,181846,176505
20240703,종로구,272089,272120
20240703,중구,310182,314906
20240703,중랑구,102393,100178
20240704,강남구,673346,697599
20240704,강동구,174871,171529
20240704,강북구,88295,85907
20240704,강서구,266078,256036
20240704,관악구,88216,85261
20240704,광진구,140188,137033
20240704,구로구,221443,220809
20240704,금천구,102675,106806
20240704,노원구,220328,216095
20240704,도봉구,71182,69855
20240704,동대문구,107435,104526
20240704,동작구,214465,212771
20240704,마포구,329253,338905
20240704,서대문구,39426,38126
20240704,서초구,175656,176122
20240704,성동구,190272,194362
20240704,성북구,121944,116403
20240704,송파구,278954,274762
20240704,양천구,81053,81348
20240704,영등포구,341410,347434
20240704,용산구,117174,120411
20240704,은평구,185378,179911
20240704,종로구,274992,273826
20240704,중구,312318,317270
20240704,중랑구,102379,100320
20240705,강남구,682529,711452
20240705,강동구,178656,173606
20240705,강북구,90705,87554
20240705,강서구,272117,257334
20240705,관악구,90934,86647
20240705,광진구,145273,144519
20240705,구로구,220039,218439
20240705,금천구,101671,104815
20240705,노원구,225833,221520
20240705,도봉구,72906,71638
20240705,동대문구,110464,105810
20240705,동작구,224106,220770
20240705,마포구,349477,369469
20240705,서대문구,40324,38098
20240705,서초구,188182,192671
20240705,성동구,196263,200861
20240705,성북구,124701,115657
20240705,송파구,266351,259668
20240705,양천구,82437,82096
20240705,영등포구,350042,356158
20240705,용산구,129451,136233
20240705,은평구,186289,178912
20240705,종로구,278425,279654
20240705,중구,316277,322457
20240705,중랑구,106256,103190
20240706,강남구,397497,411887
20240706,강동구,116282,113143
20240706,강북구,65064,61537
20240706,강서구,174410,167662
20240706,관악구,67072,63109
20240706,광진구,111449,110352
20240706,구로구,148808,147344
20240706,금천구,38691,38647
20240706,노원구,154230,150010
20240706,도봉구,51740,51137
20240706,동대문구,78231,74344
20240706,동작구,163349,160318
20240706,마포구,280194,296407
20240706,서대문구,27920,26900
20240706,서초구,149151,150956
20240706,성동구,123561,125623
20240706,성북구,79821,72112
20240706,송파구,173350,168776
20240706,양천구,52290,50314
20240706,영등포구,210209,213401
20240706,용산구,106701,114893
20240706,은평구,121281,116290
20240706,종로구,200064,204013
20240706,중구,190536,192558
20240706,중랑구,72865,69961
20240707,강남구,251700,255846
20240707,강동구,89301,89044
20240707,강북구,55240,54002
20240707,강서구,136511,134033
20240707,관악구,51370,50686
20240707,광진구,86455,85481
20240707,구로구,111287,110909
20240707,금천구,28444,29368
20240707,노원구,122330,120735
20240707,도봉구,45974,45532
20240707,동대문구,60703,60861
20240707,동작구,122092,124363
20240707,마포구,222008,225069
20240707,서대문구,21151,21775
20240707,서초구,125938,122845
20240707,성동구,97022,98513
20240707,성북구,64485,61727
20240707,송파구,127446,129260
20240707,양천구,39130,39172
20240707,영등포구,165067,164395
20240707,용산구,91194,86370
20240707,은평구,92519,92379
20240707,종로구,151813,150417
20240707,중구,146862,146358
20240707,중랑구,57287,55868
20240708,강남구,625338,645745
20240708,강동구,159357,156629
20240708,강북구,80974,79177
20240708,강서구,250231,242273
20240708,관악구,81972,79358
20240708,광진구,126415,124814
20240708,구로구,201244,198938
20240708,금천구,99759,103974
20240708,노원구,203540,199893
20240708,도봉구,63644,62631
20240708,동대문구,98428,96338
20240708,동작구,196292,194769
20240708,마포구,299990,307670
20240708,서대문구,36105,35028
20240708,서초구,159882,158948
20240708,성동구,174411,178815
20240708,성북구,113571,109534
20240708,송파구,248098,244637
20240708,양천구,76239,77258
20240708,영등포구,320580,326690
20240708,용산구,107743,110030
20240708,은평구,170759,166448
20240708,종로구,244397,242575
20240708,중구,284388,287824
20240708,중랑구,96154,94626
20240709,강남구,657834,679484
20240709,강동구,170244,167030
20240709,강북구,85524,83391
20240709,강서구,261053,251268
20240709,관악구,86204,83736
20240709,광진구,134611,132134
20240709,구로구,220173,218597
20240709,금천구,102710,106718
20240709,노원구,213760,210546
20240709,도봉구,69023,68070
20240709,동대문구,104341,101869
20240709,동작구,209275,206890
20240709,마포구,319394,327215
20240709,서대문구,38286,37018
20240709,서초구,167422,167267
20240709,성동구,185934,189915
20240709,성북구,118431,113407
20240709,송파구,274080,270981
20240709,양천구,79995,80578
20240709,영등포구,334144,340543
20240709,용산구,112667,114932
20240709,은평구,179037,174532
20240709,종로구,260542,260194
20240709,중구,303253,307449
20240709,중랑구,101040,98666
20240710,강남구,660640,683150
20240710,강동구,173372,170072
20240710,강북구,87275,84924
20240710,강서구,264852,255112
20240710,관악구,88209,84950
20240710,광진구,139485,136805
20240710,구로구,224738,223497
20240710,금천구,102636,106876
20240710,노원구,219142,214654
20240710,도봉구,70822,68439
20240710,동대문구,106017,103274
20240710,동작구,213661,211513
20240710,마포구,331495,342575
20240710,서대문구,39010,37721
20240710,서초구,174766,175099
20240710,성동구,189852,194157
20240710,성북구,120519,114948
20240710,송파구,276978,274630
20240710,양천구,80483,81576
20240710,영등포구,344382,349457
20240710,용산구,112981,115463
20240710,은평구,183053,177487
20240710,종로구,270441,270470
20240710,중구,309016,314217
20240710,중랑구,102433,100239
20240711,강남구,666300,691710
20240711,강동구,173004,168829
20240711,강북구,88253,85731
20240711,강서구,266768,255002
20240711,관악구,88711,85316
20240711,광진구,140317,137393
20240711,구로구,224483,222539
20240711,금천구,102938,106891
20240711,노원구,220502,215601
20240711,도봉구,71371,70246
20240711,동대문구,107807,104576
20240711,동작구,215189,213026
20240711,마포구,332111,341866
20240711,서대문구,39365,37896
20240711,서초구,175790,176729
20240711,성동구,191938,197111
20240711,성북구,122427,116134
20240711,송파구,278251,275711
20240711,양천구,80193,80878
20240711,영등포구,342645,350729
20240711,용산구,116938,120342
20240711,은평구,184338,178841
20240711,종로구,273866,274168
20240711,중구,310525,316577
20240711,중랑구,103003,100235
20240712,강남구,683074,710079
20240712,강동구,179256,174580
20240712,강북구,91300,87944
20240712,강서구,272047,258204
20240712,관악구,91361,87041
20240712,광진구,145090,142247
20240712,구로구,220976,218921
20240712,금천구,101162,103869
20240712,노원구,224714,220616
20240712,도봉구,73230,71795
20240712,동대문구,113307,108624
20240712,동작구,224747,220998
20240712,마포구,345737,362351
20240712,서대문구,40413,38487
20240712,서초구,190629,196348
20240712,성동구,196744,200568
20240712,성북구,123223,114625
20240712,송파구,295032,292879
20240712,양천구,83223,83158
20240712,영등포구,352098,357441
20240712,용산구,129933,137723
20240712,은평구,184400,177166
20240712,종로구,278273,278385
20240712,중구,315902,324085
20240712,중랑구,105820,102879
20240713,강남구,414667,426080
20240713,강동구,123031,120053
20240713,강북구,69809,66000
20240713,강서구,185888,176531
20240713,관악구,70915,67015
20240713,광진구,117567,115826
20240713,구로구,156775,155121
20240713,금천구,41402,41070
20240713,노원구,168391,163286
20240713,도봉구,57541,56890
20240713,동대문구,85353,80898
20240713,동작구,175625,173197
20240713,마포구,304343,321892
20240713,서대문구,30289,29664
20240713,서초구,159605,160930
20240713,성동구,137613,140784
20240713,성북구,85932,77464
20240713,송파구,207980,206760
20240713,양천구,56751,54225
20240713,영등포구,225273,228764
20240713,용산구,113219,123532
20240713,은평구,131356,125638
20240713,종로구,221150,227159
20240713,중구,205233,210807
20240713,중랑구,79171,75915
20240714,강남구,265083,266873
20240714,강동구,88661,88171
20240714,강북구,54403,52844
20240714,강서구,137890,135176
20240714,관악구,52438,51946
20240714,광진구,86249,85657
20240714,구로구,120970,120227
20240714,금천구,29361,30440
20240714,노원구,124554,122292
20240714,도봉구,45057,44664
20240714,동대문구,62736,61979
20240714,동작구,124544,126371
20240714,마포구,229159,231841
20240714,서대문구,21477,21472
20240714,서초구,130997,127756
20240714,성동구,102419,105768
20240714,성북구,64574,61198
20240714,송파구,156755,159775
20240714,양천구,41663,41341
20240714,영등포구,165623,166237
20240714,용산구,94204,89129
20240714,은평구,93256,92783
20240714,종로구,154153,153761
20240714,중구,154028,155267
20240714,중랑구,56447,55061
20240715,강남구,645729,666624
20240715,강동구,168457,165298
20240715,강북구,86253,84645
20240715,강서구,259363,250964
20240715,관악구,85029,82925
20240715,광진구,132618,130533
20240715,구로구,209611,207335
20240715,금천구,101816,105811
20240715,노원구,213150,209480
20240715,도봉구,68533,67468
20240715,동대문구,103641,100605
20240715,동작구,205660,204291
20240715,마포구,319506,326665
20240715,서대문구,38025,37023
20240715,서초구,167280,166021
20240715,성동구,184094,188283
20240715,성북구,117533,113604
20240715,송파구,255389,249815
20240715,양천구,77325,78751
20240715,영등포구,325538,331997
20240715,용산구,110887,113172
20240715,은평구,178230,173640
20240715,종로구,257660,256032
20240715,중구,300941,305036
20240715,중랑구,100370,98303
20240716,강남구,661377,679552
20240716,강동구,168047,165361
20240716,강북구,84777,83479
20240716,강서구,260829,253548
20240716,관악구,85312,82893
20240716,광진구,132846,130137
20240716,구로구,213590,212167
20240716,금천구,102069,106034
20240716,노원구,212068,208422
20240716,도봉구,67964,67338
20240716,동대문구,101456,99433
20240716,동작구,209196,206781
20240716,마포구,318648,325764
20240716,서대문구,38046,37302
20240716,서초구,169300,169498
20240716,성동구,184255,188415
20240716,성북구,117291,113254
20240716,송파구,260469,257470
20240716,양천구,78858,80382
20240716,영등포구,337403,341845
20240716,용산구,111449,113846
20240716,은평구,178044,174980
20240716,종로구,264070,260757
20240716,중구,308082,309799
20240716,중랑구,99627,97938
20240717,강남구,637795,657338
20240717,강동구,162722,159755
20240717,강북구,80499,78367
20240717,강서구,251156,242783
20240717,관악구,84700,82085
20240717,광진구,129574,126041
20240717,구로구,206937,205729
20240717,금천구,99581,103990
20240717,노원구,203933,200352
20240717,도봉구,63961,65085
20240717,동대문구,96184,93146
